codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2405702,Jardim do Seridó,24,suape,26183.66329
2405702,Jardim do Seridó,24,aratu,25878.04607
2405702,Jardim do Seridó,24,natal,26936.57756
2608008,Jataúba,26,suape,25348.63788
2608008,Jataúba,26,aratu,24985.90967
2608008,Jataúba,26,natal,26111.92325
2307205,Jati,23,suape,26585.93502
2307205,Jati,23,aratu,26047.7445
2307205,Jati,23,natal,27372.81926
2105450,Jatobá,21,suape,29846.34647
2105450,Jatobá,21,aratu,29052.57418
2105450,Jatobá,21,natal,30663.41139
2608057,Jatobá,26,suape,25517.93131
2608057,Jatobá,26,aratu,24946.66435
2608057,Jatobá,26,natal,26311.26344
2205276,Jatobá do Piauí,22,suape,29276.82198
2205276,Jatobá do Piauí,22,aratu,28700.22669
2205276,Jatobá do Piauí,22,natal,30065.1093
3135456,Jenipapo de Minas,31,suape,23881.62224
3135456,Jenipapo de Minas,31,aratu,22494.61911
3135456,Jenipapo de Minas,31,natal,24769.43069
2918001,Jequié,29,suape,24173.95612
2918001,Jequié,29,aratu,23163.11722
2918001,Jequié,29,natal,25024.44196
3135803,Jequitinhonha,31,suape,23515.96613
3135803,Jequitinhonha,31,aratu,22256.25602
3135803,Jequitinhonha,31,natal,24392.77005
2918100,Jeremoabo,29,suape,25120.23099
2918100,Jeremoabo,29,aratu,24487.30297
2918100,Jeremoabo,29,natal,25922.70828
2507408,Jericó,25,suape,26636.98817
2507408,Jericó,25,aratu,26253.63598
2507408,Jericó,25,natal,27401.02733
2307254,Jijoca de Jericoacoara,23,suape,29713.57931
2307254,Jijoca de Jericoacoara,23,aratu,29330.95422
2307254,Jijoca de Jericoacoara,23,natal,30472.5005
3136009,Joaíma,31,suape,23432.67498
3136009,Joaíma,31,aratu,22156.30529
3136009,Joaíma,31,natal,24311.12703
2608107,João Alfredo,26,suape,25019.3078
2608107,João Alfredo,26,aratu,24736.63695
2608107,João Alfredo,26,natal,25770.91912
2405801,João Câmara,24,suape,26330.51236
2405801,João Câmara,24,aratu,26157.23353
2405801,João Câmara,24,natal,27061.98848
2205359,João Costa,22,suape,27738.56304
2205359,João Costa,22,aratu,26909.38486
2205359,João Costa,22,natal,28562.76339
2405900,João Dias,24,suape,26770.55215
2405900,João Dias,24,aratu,26403.53556
2405900,João Dias,24,natal,27531.8698
2918357,João Dourado,29,suape,26054.12737
2918357,João Dourado,29,aratu,25102.07533
2918357,João Dourado,29,natal,26895.39574
2513653,Joca Claudino,25,suape,26956.95332
2513653,Joca Claudino,25,aratu,26526.15847
2513653,Joca Claudino,25,natal,27727.57138
3136504,Jordânia,31,suape,23329.38906
3136504,Jordânia,31,aratu,22164.84909
3136504,Jordânia,31,natal,24197.20939
2406007,José da Penha,24,suape,26961.34181
2406007,José da Penha,24,aratu,26554.7471
2406007,José da Penha,24,natal,27728.32759
2205508,José de Freitas,22,suape,29622.97394
2205508,José de Freitas,22,aratu,28995.86787
2205508,José de Freitas,22,natal,30417.90339
3136520,José Gonçalves de Minas,31,suape,24127.4582
3136520,José Gonçalves de Minas,31,aratu,22732.38237
3136520,José Gonçalves de Minas,31,natal,25015.71131
3136579,Josenópolis,31,suape,24230.79571
3136579,Josenópolis,31,aratu,22867.47714
3136579,Josenópolis,31,natal,25116.20775
2507606,Juarez Távora,25,suape,25375.32222
2507606,Juarez Távora,25,aratu,25132.83244
2507606,Juarez Távora,25,natal,26119.87884
2507705,Juazeirinho,25,suape,25854.15752
2507705,Juazeirinho,25,aratu,25537.00255
2507705,Juazeirinho,25,natal,26609.48807
2918407,Juazeiro,29,suape,26416.6455
2918407,Juazeiro,29,aratu,25665.84749
2918407,Juazeiro,29,natal,27232.67335
2307304,Juazeiro do Norte,23,suape,26960.78539
2307304,Juazeiro do Norte,23,aratu,26427.95488
2307304,Juazeiro do Norte,23,natal,27746.29643
2205516,Juazeiro do Piauí,22,suape,29022.85415
2205516,Juazeiro do Piauí,22,aratu,28432.62541
2205516,Juazeiro do Piauí,22,natal,29813.42789
2307403,Jucás,23,suape,27393.65761
2307403,Jucás,23,aratu,26883.94913
2307403,Jucás,23,natal,28175.15026
2608255,Jucati,26,suape,24977.142
2608255,Jucati,26,aratu,24572.37843
2608255,Jucati,26,natal,25747.46077
2406106,Jucurutu,24,suape,26566.77895
2406106,Jucurutu,24,aratu,26273.01565
2406106,Jucurutu,24,natal,27317.12566
2205524,Júlio Borges,22,suape,27760.6934
2205524,Júlio Borges,22,aratu,26703.57758
2205524,Júlio Borges,22,natal,28611.88834
2507804,Junco do Seridó,25,suape,25947.09353
2507804,Junco do Seridó,25,aratu,25622.95418
2507804,Junco do Seridó,25,natal,26703.32836
2608305,Jupi,26,suape,24941.52395
2608305,Jupi,26,aratu,24542.28563
2608305,Jupi,26,natal,25711.08825
2608404,Jurema,26,suape,24823.3557
2608404,Jurema,26,aratu,24446.52253
2608404,Jurema,26,natal,25589.7953
2205532,Jurema,22,suape,27736.82304
2205532,Jurema,22,aratu,26817.98475
2205532,Jurema,22,natal,28572.04284
2508000,Juru,25,suape,26142.10998
2508000,Juru,25,aratu,25702.15197
2508000,Juru,25,natal,26915.49866
2918506,Jussara,29,suape,26344.12977
2918506,Jussara,29,aratu,25390.20001
2918506,Jussara,29,natal,27185.24221
5212204,Jussara,52,suape,28820.04652
5212204,Jussara,52,aratu,27052.23813
5212204,Jussara,52,natal,29732.49744
4113007,Jussara,41,suape,27013.89245
4113007,Jussara,41,aratu,24693.17156
4113007,Jussara,41,natal,27946.02755
2918605,Jussiape,29,suape,25050.78754
2918605,Jussiape,29,aratu,23960.07443
2918605,Jussiape,29,natal,25908.80248
3136959,Juvenília,31,suape,26002.01755
3136959,Juvenília,31,aratu,24696.49443
3136959,Juvenília,31,natal,26880.46357
2918704,Lafaiete Coutinho,29,suape,24321.51444
2918704,Lafaiete Coutinho,29,aratu,23315.61621
2918704,Lafaiete Coutinho,29,natal,25171.24618
2508109,Lagoa,25,suape,26663.17431
2508109,Lagoa,25,aratu,26269.27643
2508109,Lagoa,25,natal,27428.76311
2406205,Lagoa d'Anta,24,suape,25792.18003
2406205,Lagoa d'Anta,24,aratu,25590.435
2406205,Lagoa d'Anta,24,natal,26529.36242
2704104,Lagoa da Canoa,27,suape,24520.87552
2704104,Lagoa da Canoa,27,aratu,24027.20593
2704104,Lagoa da Canoa,27,natal,25305.04621
2508208,Lagoa de Dentro,25,suape,25554.90723
2508208,Lagoa de Dentro,25,aratu,25356.14871
2508208,Lagoa de Dentro,25,natal,26292.08783
2406304,Lagoa de Pedras,24,suape,25853.3993
2406304,Lagoa de Pedras,24,aratu,25678.1919
2406304,Lagoa de Pedras,24,natal,26586.1449
2205573,Lagoa de São Francisco,22,suape,29372.2779
2205573,Lagoa de São Francisco,22,aratu,28831.41912
2205573,Lagoa de São Francisco,22,natal,30155.30991
2406403,Lagoa de Velhos,24,suape,26107.06005
2406403,Lagoa de Velhos,24,aratu,25903.7719
2406403,Lagoa de Velhos,24,natal,26843.86464
2205565,Lagoa do Barro do Piauí,22,suape,27339.7741
2205565,Lagoa do Barro do Piauí,22,aratu,26573.30366
2205565,Lagoa do Barro do Piauí,22,natal,28156.51707
2608602,Lagoa do Ouro,26,suape,24751.0414
2608602,Lagoa do Ouro,26,aratu,24323.17396
2608602,Lagoa do Ouro,26,natal,25525.21783
2205581,Lagoa do Piauí,22,suape,29325.65308
2205581,Lagoa do Piauí,22,aratu,28657.7051
2205581,Lagoa do Piauí,22,natal,30126.61722
2205599,Lagoa do Sítio,22,suape,28306.38771
2205599,Lagoa do Sítio,22,aratu,27651.59587
2205599,Lagoa do Sítio,22,natal,29106.93751
2608701,Lagoa dos Gatos,26,suape,24748.80611
2608701,Lagoa dos Gatos,26,aratu,24393.39067
2608701,Lagoa dos Gatos,26,natal,25512.15987
3137536,Lagoa Grande,31,suape,25789.23392
3137536,Lagoa Grande,31,aratu,24107.2388
3137536,Lagoa Grande,31,natal,26697.83654
2608750,Lagoa Grande,26,suape,26514.78655
2608750,Lagoa Grande,26,aratu,25805.77879
2608750,Lagoa Grande,26,natal,27325.21026
2406502,Lagoa Nova,24,suape,26310.16531
2406502,Lagoa Nova,24,aratu,26055.10658
2406502,Lagoa Nova,24,natal,27054.88126
2918753,Lagoa Real,29,suape,25092.30148
2918753,Lagoa Real,29,aratu,23930.20778
2918753,Lagoa Real,29,natal,25957.71064
2406601,Lagoa Salgada,24,suape,25885.36423
2406601,Lagoa Salgada,24,aratu,25708.22858
2406601,Lagoa Salgada,24,natal,26618.36001
2508307,Lagoa Seca,25,suape,25499.93912
2508307,Lagoa Seca,25,aratu,25235.68714
2508307,Lagoa Seca,25,natal,26247.69079
2919009,Lajedinho,29,suape,25239.10301
2919009,Lajedinho,29,aratu,24273.03771
2919009,Lajedinho,29,natal,26083.07426
2608800,Lajedo,26,suape,24931.66716
2608800,Lajedo,26,aratu,24542.13041
2608800,Lajedo,26,natal,25699.80072
2919058,Lajedo do Tabocal,29,suape,24409.45863
2919058,Lajedo do Tabocal,29,aratu,23415.92276
2919058,Lajedo do Tabocal,29,natal,25257.68673
2406700,Lajes,24,suape,26427.54787
2406700,Lajes,24,aratu,26211.67815
2406700,Lajes,24,natal,27165.76121
2406809,Lajes Pintadas,24,suape,26135.11424
2406809,Lajes Pintadas,24,aratu,25904.94111
2406809,Lajes Pintadas,24,natal,26876.1949
2919108,Lamarão,29,suape,24554.36007
2919108,Lamarão,29,aratu,23771.39443
2919108,Lamarão,29,natal,25377.33711
2919157,Lapão,29,suape,26120.46229
2919157,Lapão,29,aratu,25154.27762
2919157,Lapão,29,natal,26963.28494
2508406,Lastro,25,suape,26815.70747
2508406,Lastro,25,aratu,26406.41884
2508406,Lastro,25,natal,27583.34892
2307502,Lavras da Mangabeira,23,suape,27039.11108
2307502,Lavras da Mangabeira,23,aratu,26556.80986
2307502,Lavras da Mangabeira,23,natal,27817.19233
2919306,Lençóis,29,suape,25379.49932
2919306,Lençóis,29,aratu,24366.09499
2919306,Lençóis,29,natal,26228.65057
2919405,Licínio de Almeida,29,suape,25000.24387
2919405,Licínio de Almeida,29,aratu,23768.95187
2919405,Licínio de Almeida,29,natal,25872.6508
2307601,Limoeiro do Norte,23,suape,27476.36146
2307601,Limoeiro do Norte,23,aratu,27148.17839
2307601,Limoeiro do Norte,23,natal,28230.45977
2508505,Livramento,25,suape,25851.38796
2508505,Livramento,25,aratu,25487.59049
2508505,Livramento,25,natal,26613.88336
2919504,Livramento de Nossa Senhora,29,suape,25122.27685
2919504,Livramento de Nossa Senhora,29,aratu,24006.316
2919504,Livramento de Nossa Senhora,29,natal,25982.87573
2508554,Logradouro,25,suape,25614.25043
2508554,Logradouro,25,aratu,25413.29582
2508554,Logradouro,25,natal,26351.66502
3138658,Lontra,31,suape,25401.31281
3138658,Lontra,31,aratu,23975.39389
3138658,Lontra,31,natal,26290.99789
2406908,Lucrécia,24,suape,26866.70938
2406908,Lucrécia,24,aratu,26506.99142
2406908,Lucrécia,24,natal,27626.74098
2205706,Luís Correia,22,suape,30159.20668
2205706,Luís Correia,22,aratu,29691.9646
2205706,Luís Correia,22,natal,30930.31407
2407005,Luís Gomes,24,suape,26959.20893
2407005,Luís Gomes,24,aratu,26539.24261
2407005,Luís Gomes,24,natal,27728.20554
2407104,Macaíba,24,suape,25980.92452
2407104,Macaíba,24,aratu,25827.74751
2407104,Macaíba,24,natal,26709.79723
2919603,Macajuba,29,suape,25078.30662
2919603,Macajuba,29,aratu,24165.12869
2919603,Macajuba,29,natal,25916.3462
2803708,Macambira,28,suape,24469.34865
2803708,Macambira,28,aratu,23860.71245
2803708,Macambira,28,natal,25269.66333
2919702,Macarani,29,suape,23589.67734
2919702,Macarani,29,aratu,22433.62107
2919702,Macarani,29,natal,24456.31106
2407203,Macau,24,suape,26892.55915
2407203,Macau,24,aratu,26677.58437
2407203,Macau,24,natal,27629.74352
2919801,Macaúbas,29,suape,25810.02876
2919801,Macaúbas,29,aratu,24679.82063
2919801,Macaúbas,29,natal,26671.31181
2919900,Macururé,29,suape,25878.23649
2919900,Macururé,29,aratu,25248.35319
2919900,Macururé,29,natal,26679.04369
2307635,Madalena,23,suape,28260.79797
2307635,Madalena,23,aratu,27838.56551
2307635,Madalena,23,natal,29027.99524
2508703,Mãe d'Água,25,suape,26118.25363
2508703,Mãe d'Água,25,aratu,25723.65192
2508703,Mãe d'Água,25,natal,26884.91953
2919959,Maetinga,29,suape,24504.84308
2919959,Maetinga,29,aratu,23341.34327
2919959,Maetinga,29,natal,25371.09074
2920007,Maiquinique,29,suape,23484.23327
2920007,Maiquinique,29,aratu,22334.92249
2920007,Maiquinique,29,natal,24350.3226
2920106,Mairi,29,suape,25171.40394
2920106,Mairi,29,aratu,24301.12227
2920106,Mairi,29,natal,26004.19011
2704401,Major Isidoro,27,suape,24781.36557
2704401,Major Isidoro,27,aratu,24286.5304
2704401,Major Isidoro,27,natal,25565.21293
2407252,Major Sales,24,suape,26934.15993
2407252,Major Sales,24,aratu,26519.50603
2407252,Major Sales,24,natal,27702.4032
2920205,Malhada,29,suape,25775.99317
2920205,Malhada,29,aratu,24489.57184
2920205,Malhada,29,natal,26652.86948
2920304,Malhada de Pedras,29,suape,24818.12982
2920304,Malhada de Pedras,29,aratu,23648.09522
2920304,Malhada de Pedras,29,natal,25684.66614
2508802,Malta,25,suape,26337.50132
2508802,Malta,25,aratu,25956.04689
2508802,Malta,25,natal,27101.78657
3139250,Mamonas,31,suape,25065.42022
3139250,Mamonas,31,aratu,23781.21827
3139250,Mamonas,31,natal,25942.81088
2509008,Manaíra,25,suape,26201.19054
2509008,Manaíra,25,aratu,25725.48803
2509008,Manaíra,25,natal,26979.72236
2609154,Manari,26,suape,25343.12254
2609154,Manari,26,aratu,24832.77179
2609154,Manari,26,natal,26128.16369
3139300,Manga,31,suape,25687.31815
3139300,Manga,31,aratu,24362.27017
3139300,Manga,31,natal,26567.87169
2205904,Manoel Emídio,22,suape,28649.86162
2205904,Manoel Emídio,22,aratu,27754.02408
2205904,Manoel Emídio,22,natal,29481.19901
2920403,Manoel Vitorino,29,suape,24116.23088
2920403,Manoel Vitorino,29,aratu,23073.98888
2920403,Manoel Vitorino,29,natal,24970.24388
2920452,Mansidão,29,suape,27486.02047
2920452,Mansidão,29,aratu,26416.59447
2920452,Mansidão,29,natal,28338.88147
2920502,Maracás,29,suape,24525.32818
2920502,Maracás,29,aratu,23519.07787
2920502,Maracás,29,natal,25374.81802
2307700,Maranguape,23,suape,28376.10636
2307700,Maranguape,23,aratu,28069.10849
2307700,Maranguape,23,natal,29125.36199
2704609,Maravilha,27,suape,25088.56252
2704609,Maravilha,27,aratu,24583.78105
2704609,Maravilha,27,natal,25873.26709
4210506,Maravilha,42,suape,26498.4545
4210506,Maravilha,42,aratu,23960.92477
4210506,Maravilha,42,natal,27428.47595
2407302,Marcelino Vieira,24,suape,26924.24299
2407302,Marcelino Vieira,24,aratu,26528.01862
2407302,Marcelino Vieira,24,natal,27689.72877
2920809,Marcionílio Souza,29,suape,24764.31621
2920809,Marcionílio Souza,29,aratu,23780.54155
2920809,Marcionílio Souza,29,natal,25610.95336
2307809,Marco,23,suape,29390.82448
2307809,Marco,23,aratu,29016.21374
2307809,Marco,23,natal,30149.00006
2205953,Marcolândia,22,suape,27441.90678
2205953,Marcolândia,22,aratu,26797.27115
2205953,Marcolândia,22,natal,28242.30938
2509156,Marizópolis,25,suape,26729.46864
2509156,Marizópolis,25,aratu,26288.66984
2509156,Marizópolis,25,natal,27501.96111
2307908,Martinópole,23,suape,29567.0102
2307908,Martinópole,23,aratu,29149.92137
2307908,Martinópole,23,natal,30331.42224
2407401,Martins,24,suape,26918.3534
2407401,Martins,24,aratu,26552.67379
2407401,Martins,24,natal,27679.2067
2308005,Massapê,23,suape,29265.93658
2308005,Massapê,23,aratu,28857.97417
2308005,Massapê,23,natal,30029.41354
2206050,Massapê do Piauí,22,suape,27629.03886
2206050,Massapê do Piauí,22,aratu,26950.77573
2206050,Massapê do Piauí,22,natal,28433.73383
2509206,Massaranduba,25,suape,25455.24904
2509206,Massaranduba,25,aratu,25194.23524
2509206,Massaranduba,25,natal,26202.57896
4210605,Massaranduba,42,suape,24266.46196
4210605,Massaranduba,42,aratu,21862.12274
4210605,Massaranduba,42,natal,25198.44835
2705002,Mata Grande,27,suape,25311.56128
2705002,Mata Grande,27,aratu,24784.14603
2705002,Mata Grande,27,natal,26099.0878
3140555,Mata Verde,31,suape,23693.86594
3140555,Mata Verde,31,aratu,22507.5364
3140555,Mata Verde,31,natal,24563.38923
3140852,Matias Cardoso,31,suape,25631.89741
3140852,Matias Cardoso,31,aratu,24301.28578
3140852,Matias Cardoso,31,natal,26513.01251
2921054,Matina,29,suape,25496.58447
2921054,Matina,29,aratu,24296.92484
2921054,Matina,29,natal,26365.32767
2509339,Matinhas,25,suape,25481.6406
2509339,Matinhas,25,aratu,25225.71899
2509339,Matinhas,25,natal,26228.11284
2509370,Mato Grosso,25,suape,26607.58804
2509370,Mato Grosso,25,aratu,26230.33108
2509370,Mato Grosso,25,natal,27370.75407
3141009,Mato Verde,31,suape,24877.08953
3141009,Mato Verde,31,aratu,23574.11937
3141009,Mato Verde,31,natal,25756.42088
2509396,Maturéia,25,suape,26078.49511
2509396,Maturéia,25,aratu,25689.61486
2509396,Maturéia,25,natal,26844.37117
2308104,Mauriti,23,suape,26630.34076
2308104,Mauriti,23,aratu,26126.39154
2308104,Mauriti,23,natal,27412.24234
3141405,Medina,31,suape,23835.50096
3141405,Medina,31,aratu,22561.34439
3141405,Medina,31,natal,24713.28669
2308203,Meruoca,23,suape,29304.98173
2308203,Meruoca,23,aratu,28888.34585
2308203,Meruoca,23,natal,30069.71772
2407609,Messias Targino,24,suape,26758.04549
2407609,Messias Targino,24,aratu,26422.90334
2407609,Messias Targino,24,natal,27514.4881
2921203,Miguel Calmon,29,suape,25517.76945
2921203,Miguel Calmon,29,aratu,24633.23443
2921203,Miguel Calmon,29,natal,26351.77621
2308302,Milagres,23,suape,26747.75543
2308302,Milagres,23,aratu,26236.45286
2308302,Milagres,23,natal,27530.52337
2921302,Milagres,29,suape,24508.67948
2921302,Milagres,29,aratu,23581.70631
2921302,Milagres,29,natal,25349.15524
2308351,Milhã,23,suape,27674.81887
2308351,Milhã,23,aratu,27236.03718
2308351,Milhã,23,natal,28445.43715
2206357,Milton Brandão,22,suape,29144.1544
2206357,Milton Brandão,22,aratu,28599.81522
2206357,Milton Brandão,22,natal,29928.01206
2705309,Minador do Negrão,27,suape,24836.23055
2705309,Minador do Negrão,27,aratu,24364.36072
2705309,Minador do Negrão,27,natal,25616.66827
2308377,Miraíma,23,suape,29082.91371
2308377,Miraíma,23,aratu,28699.38743
2308377,Miraíma,23,natal,29842.93587
2609303,Mirandiba,26,suape,26250.2131
2609303,Mirandiba,26,aratu,25705.90628
2609303,Mirandiba,26,natal,27038.52028
2921401,Mirangaba,29,suape,25721.46017
2921401,Mirangaba,29,aratu,24869.12537
2921401,Mirangaba,29,natal,26551.27228
2921450,Mirante,29,suape,24335.23132
2921450,Mirante,29,aratu,23249.88944
2921450,Mirante,29,natal,25193.58407
3142254,Miravânia,31,suape,25931.96664
3142254,Miravânia,31,aratu,24579.84759
3142254,Miravânia,31,natal,26814.74667
2308401,Missão Velha,23,suape,26868.92917
2308401,Missão Velha,23,aratu,26345.99603
2308401,Missão Velha,23,natal,27653.17115
2509404,Mogeiro,25,suape,25280.69049
2509404,Mogeiro,25,aratu,25038.7484
2509404,Mogeiro,25,natal,26025.35257
2308500,Mombaça,23,suape,27832.80608
2308500,Mombaça,23,aratu,27358.08586
2308500,Mombaça,23,natal,28608.49617
2206407,Monsenhor Gil,22,suape,29239.11265
2206407,Monsenhor Gil,22,aratu,28565.74424
2206407,Monsenhor Gil,22,natal,30040.93133
2206506,Monsenhor Hipólito,22,suape,27826.16558
2206506,Monsenhor Hipólito,22,aratu,27181.4824
2206506,Monsenhor Hipólito,22,natal,28626.01433
2308609,Monsenhor Tabosa,23,suape,28500.44039
2308609,Monsenhor Tabosa,23,aratu,28045.66379
2308609,Monsenhor Tabosa,23,natal,29272.13606
2509503,Montadas,25,suape,25580.44306
2509503,Montadas,25,aratu,25311.09272
2509503,Montadas,25,natal,26328.83842
3142700,Montalvânia,31,suape,26044.39621
3142700,Montalvânia,31,aratu,24715.74856
3142700,Montalvânia,31,natal,26924.93995
1504802,Monte Alegre,15,suape,36315.59289
1504802,Monte Alegre,15,aratu,35154.25014
1504802,Monte Alegre,15,natal,37170.89947
2407807,Monte Alegre,24,suape,25853.32436
2407807,Monte Alegre,24,aratu,25690.88577
2407807,Monte Alegre,24,natal,26583.97951
2804201,Monte Alegre de Sergipe,28,suape,24788.82515
2804201,Monte Alegre de Sergipe,28,aratu,24218.78194
2804201,Monte Alegre de Sergipe,28,natal,25583.26425
3142908,Monte Azul,31,suape,24984.42215
3142908,Monte Azul,31,aratu,23697.71495
3142908,Monte Azul,31,natal,25862.13168
2407906,Monte das Gameleiras,24,suape,25847.26742
2407906,Monte das Gameleiras,24,aratu,25628.09517
2407906,Monte das Gameleiras,24,natal,26587.14912
3143153,Monte Formoso,31,suape,23456.33449
3143153,Monte Formoso,31,aratu,22149.21375
3143153,Monte Formoso,31,natal,24337.57207
2509602,Monte Horebe,25,suape,26639.85254
2509602,Monte Horebe,25,aratu,26160.31817
2509602,Monte Horebe,25,natal,27418.1943
2921500,Monte Santo,29,suape,25391.36191
2921500,Monte Santo,29,aratu,24661.74527
2921500,Monte Santo,29,natal,26206.2033
2509701,Monteiro,25,suape,25662.87871
2509701,Monteiro,25,aratu,25256.36455
2509701,Monteiro,25,natal,26432.16377
2705408,Monteirópolis,27,suape,24858.67917
2705408,Monteirópolis,27,aratu,24339.03333
2705408,Monteirópolis,27,natal,25645.92071
3143450,Montezuma,31,suape,24787.33794
3143450,Montezuma,31,aratu,23523.1347
3143450,Montezuma,31,natal,25663.13746
2308708,Morada Nova,23,suape,27620.59125
2308708,Morada Nova,23,aratu,27273.47439
2308708,Morada Nova,23,natal,28377.37832
2308807,Moraújo,23,suape,29440.19268
2308807,Moraújo,23,aratu,29011.69373
2308807,Moraújo,23,natal,30206.52234
2614303,Moreilândia,26,suape,26856.31203
2614303,Moreilândia,26,aratu,26281.62236
2614303,Moreilândia,26,natal,27647.92013
2921609,Morpará,29,suape,26740.66738
2921609,Morpará,29,aratu,25667.83559
2921609,Morpará,29,natal,27594.73891
5213806,Morrinhos,52,suape,27189.02636
5213806,Morrinhos,52,aratu,25385.39677
5213806,Morrinhos,52,natal,28104.33221
2308906,Morrinhos,23,suape,29321.56296
2308906,Morrinhos,23,aratu,28944.0278
2308906,Morrinhos,23,natal,30080.29563
2206654,Morro Cabeça no Tempo,22,suape,27875.34927
2206654,Morro Cabeça no Tempo,22,aratu,26876.11192
2206654,Morro Cabeça no Tempo,22,natal,28719.86193
2921708,Morro do Chapéu,29,suape,25725.29559
2921708,Morro do Chapéu,29,aratu,24794.4985
2921708,Morro do Chapéu,29,natal,26564.51375
2921807,Mortugaba,29,suape,24788.86691
2921807,Mortugaba,29,aratu,23542.74863
2921807,Mortugaba,29,natal,25662.93891
2408003,Mossoró,24,suape,27147.80988
2408003,Mossoró,24,aratu,26873.51998
2408003,Mossoró,24,natal,27894.02491
2309003,Mucambo,23,suape,29245.20146
2309003,Mucambo,23,aratu,28789.0951
2309003,Mucambo,23,natal,30015.96879
2921906,Mucugê,29,suape,25170.43012
2921906,Mucugê,29,aratu,24128.90267
2921906,Mucugê,29,natal,26022.96977
2509800,Mulungu,25,suape,25406.6784
2509800,Mulungu,25,aratu,25181.14997
2509800,Mulungu,25,natal,26148.46688
2309102,Mulungu,23,suape,28293.89511
2309102,Mulungu,23,aratu,27942.52716
2309102,Mulungu,23,natal,29050.2161
2922052,Mulungu do Morro,29,suape,25765.86737
2922052,Mulungu do Morro,29,aratu,24775.13657
2922052,Mulungu do Morro,29,natal,26611.96151
2922102,Mundo Novo,29,suape,25260.16618
2922102,Mundo Novo,29,aratu,24357.26746
2922102,Mundo Novo,29,natal,26096.73121
5005681,Mundo Novo,50,suape,27906.22543
5005681,Mundo Novo,50,aratu,25507.71938
5005681,Mundo Novo,50,natal,28838.38254
5214051,Mundo Novo,52,suape,29331.79394
5214051,Mundo Novo,52,aratu,27720.75255
5214051,Mundo Novo,52,natal,30233.36841
2509909,Natuba,25,suape,25130.19253
2509909,Natuba,25,aratu,24862.33251
2509909,Natuba,25,natal,25879.25722
2206704,Nazaré do Piauí,22,suape,28587.52001
2206704,Nazaré do Piauí,22,aratu,27830.73035
2206704,Nazaré do Piauí,22,natal,29401.33677
2510006,Nazarezinho,25,suape,26673.72089
2510006,Nazarezinho,25,aratu,26230.50458
2510006,Nazarezinho,25,natal,27446.66692
3144656,Ninheira,31,suape,24358.17747
3144656,Ninheira,31,aratu,23131.17601
3144656,Ninheira,31,natal,25230.88854
2922656,Nordestina,29,suape,25255.07068
2922656,Nordestina,29,aratu,24494.03359
2922656,Nordestina,29,natal,26074.16638
2804458,Nossa Senhora Aparecida,28,suape,24559.38119
2804458,Nossa Senhora Aparecida,28,aratu,23974.69945
2804458,Nossa Senhora Aparecida,28,natal,25356.25563
2804508,Nossa Senhora da Glória,28,suape,24633.00953
2804508,Nossa Senhora da Glória,28,aratu,24061.96902
2804508,Nossa Senhora da Glória,28,natal,25427.86735
2804607,Nossa Senhora das Dores,28,suape,24400.79803
2804607,Nossa Senhora das Dores,28,aratu,23830.30676
2804607,Nossa Senhora das Dores,28,natal,25196.00288
2804706,Nossa Senhora de Lourdes,28,suape,24541.24728
2804706,Nossa Senhora de Lourdes,28,aratu,24007.05265
2804706,Nossa Senhora de Lourdes,28,natal,25331.12944
2206753,Nossa Senhora de Nazaré,22,suape,29504.2379
2206753,Nossa Senhora de Nazaré,22,aratu,28910.83027
2206753,Nossa Senhora de Nazaré,22,natal,30294.5957
2922706,Nova Canaã,29,suape,23788.20045
2922706,Nova Canaã,29,aratu,22706.91664
2922706,Nova Canaã,29,natal,24646.84844
2408300,Nova Cruz,24,suape,25682.1042
2408300,Nova Cruz,24,aratu,25489.42113
2408300,Nova Cruz,24,natal,26418.04176
4117008,Nova Fátima,41,suape,26037.3082
4117008,Nova Fátima,41,aratu,23795.13402
4117008,Nova Fátima,41,natal,26968.78005
2922730,Nova Fátima,29,suape,24980.25131
2922730,Nova Fátima,29,aratu,24153.92424
2922730,Nova Fátima,29,natal,25807.95871
2510105,Nova Floresta,25,suape,26014.46403
2510105,Nova Floresta,25,aratu,25760.81362
2510105,Nova Floresta,25,natal,26759.52537
2922805,Nova Itarana,29,suape,24533.84884
2922805,Nova Itarana,29,aratu,23581.51231
2922805,Nova Itarana,29,natal,25377.22319
1714880,Nova Olinda,17,suape,31008.23991
1714880,Nova Olinda,17,aratu,29857.16885
1714880,Nova Olinda,17,natal,31866.56354
2309201,Nova Olinda,23,suape,27176.98132
2309201,Nova Olinda,23,aratu,26623.94419
2309201,Nova Olinda,23,natal,27965.02709
2510204,Nova Olinda,25,suape,26267.75387
2510204,Nova Olinda,25,aratu,25814.06029
2510204,Nova Olinda,25,natal,27042.94751
2510303,Nova Palmeira,25,suape,25989.67507
2510303,Nova Palmeira,25,aratu,25706.70896
2510303,Nova Palmeira,25,natal,26739.41401
3145059,Nova Porteirinha,31,suape,24928.73395
3145059,Nova Porteirinha,31,aratu,23570.51443
3145059,Nova Porteirinha,31,natal,25813.00774
2922854,Nova Redenção,29,suape,25112.60984
2922854,Nova Redenção,29,aratu,24104.01355
2922854,Nova Redenção,29,natal,25961.57183
2309300,Nova Russas,23,suape,28758.98347
2309300,Nova Russas,23,aratu,28273.32705
