COD Municipio;Cidade;COD UF;UF;Total de escolas federais;Total de escolas estaduais;Total de escolas municipais;Total de escolas privadas;Total de escolas sem creche;Total de escolas com creche;Escolas que não funcionam em prédio escolar;Escolas que funcionam em prédio escolar;Total de escolas que não funcionam em unidade de atendimento socio educativo;Total de escolas que funcionam em unidade de atendimento socio educativo;Total de escolas que não funcionam em unidade prisional;Total de escolas que funcionam em unidade prisional;Total de escolas que não funcionam em galpão / rancho / paiol / barracão;Total de escolas que funcionam em galpão / rancho / paiol / barracão;Total de escolas que não funcionam em salas de outra escola;Total de escolas que funcionam em salas de outra escola;Total de escolas que não funcionam em outros locais;Total de escolas que funcionam em outros locais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não possuem energia elétrica da rede pública;Total de escolas que possuem energia elétrica da rede pública;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de matrículas;Total de docentes;Total de docentes em Creche;Total de docentes em Pré-escola;Total de docentes em 1ª Série;Total de docentes em 2ª Série;Total de docentes em 3ª Série;Total de docentes em 4ª Série;Total de docentes em 5ª Série;Total de docentes em 6ª Série;Total de docentes em 7ª Série;Total de docentes em 8ª Série;Total de docentes em 1º Ano;Total de docentes em 2º Ano;Total de docentes em 3º Ano;Total de docentes em 4º Ano;Total de docentes em 5º Ano;Total de docentes em 6º Ano;Total de docentes em 7º Ano;Total de docentes em 8º Ano;Total de docentes em 9º Ano;Total de docentes em 1º ano/1ª Série;Total de docentes em 2º ano/2ª Série;Total de docentes em 3ºano/3ª Série;Total de docentes em 4º ano/4ª Série;Total de docentes em Nao Seriada;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 1ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 2ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 3ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 4ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) Nao Seriada;Total de docentes em Modalidade Normal/Magistério 1ª Série;Total de docentes em Modalidade Normal/Magistério 2ª Série;Total de docentes em Modalidade Normal/Magistério 3ª Série;Total de docentes em Modalidade Normal/Magistério 4ª Série;Total de docentes em Concomitante;Total de docentes em Subsequente;Total de docentes em Ensino Fundamental - Projovem Urbano;Total de docentes em Nível Médio;Total de docentes em Curso FIC Concomitante;Total de docentes em Ensino Fundamental - Anos Iniciais;Total de docentes em Ensino Fundamental - Anos Finais;Total de docentes em Ensino Médio;Total de docentes em Nível Fundamental (EJA integrada à Educação Profissional de Nível Fundamental);Total de docentes em Curso Técnico Integrado na Modalidade EJA (EJA integrada à Educação Profissional de Nível Médio);Total de docentes em Nao aplicável para turmas de atendimento educacional especializado (AEE) e atividade complementar
2701357;Campestre;27;AL;;1,0;6,0;;6;1,0;;7;7;;7;;6;1,0;6;1,0;6;1,0;4,0;3,0;7;;;7;7;;1962;84;8,0;7;;;;;;;;;4;4,0;4;4;3;15,0;15,0;13,0;12;13,0;12,0;11,0;;;;;;;;;;;;;;;;;14,0;10,0;10,0;;;
2405207;Janduís;24;RN;;2,0;5,0;;4;3,0;;7;7;;7;;7;;7;;7;;2,0;5,0;7;;;7;7;;1311;67;13,0;9;;;;;;;;;3;4,0;6;6;6;15,0;18,0;17,0;17;10,0;9,0;9,0;;;;;;;;;;;;;;;;;;7,0;;;;
2404903;Itaú;24;RN;;2,0;4,0;1,0;3;4,0;;7;7;;7;;7;;7;;7;;1,0;6,0;7;;;7;7;;1317;72;9,0;9;;;;;;;;;4;4,0;4;3;11;18,0;18,0;19,0;20;12,0;10,0;10,0;;;;12,0;10,0;;;;;;;;;;;;;12,0;;;;
2409506;Pedra Grande;24;RN;;1,0;6,0;;5;2,0;;7;7;;7;;7;;7;;7;;;7,0;7;;;7;7;;1092;58;7,0;8;;;;;;;;;3;4,0;2;4;2;18,0;18,0;15,0;18;5,0;5,0;5,0;;;;;;;;;;;;;;;;;8,0;1,0;5,0;;;
2408706;Paraú;24;RN;;2,0;3,0;2,0;4;3,0;;7;7;;7;;7;;7;;7;;1,0;6,0;7;;;7;7;;936;73;7,0;9;;;;;;;;;7;7,0;8;9;10;17,0;16,0;13,0;12;7,0;8,0;7,0;;;;;;;;;;;;;;;;;3,0;15,0;;;;
2707800;Roteiro;27;AL;;;7,0;;3;4,0;;7;7;;7;;7;;7;;6;1,0;1,0;6,0;7;;;7;7;;2162;107;27,0;14;;;;;;;;;6;6,0;5;8;6;14,0;19,0;16,0;17;;;;;;;;;;;;;;;;;;;;8,0;8,0;;;;
2209153;Santa Cruz dos Milagres;22;PI;;1,0;6,0;;2;5,0;;7;7;;7;;7;;5;2,0;7;;4,0;3,0;7;;;7;7;;1036;67;4,0;4;;;;;;;;;4;5,0;4;5;10;16,0;17,0;13,0;13;10,0;9,0;10,0;;;;;;;;;;;;2,0;;;;;4,0;9,0;10,0;;;
2200251;Alagoinha do Piauí;22;PI;;1,0;5,0;1,0;1;6,0;;7;7;;7;;7;;6;1,0;4;3,0;4,0;3,0;7;;;7;7;;1378;85;5,0;13;;;;;;;;;15;13,0;15;19;24;24,0;28,0;28,0;29;13,0;11,0;10,0;;;;;;;;;;;;3,0;;;;;;6,0;;;;
2207306;Paes Landim;22;PI;;2,0;4,0;1,0;4;3,0;;7;7;;7;;7;;7;;4;3,0;1,0;6,0;7;;;7;7;;1387;72;5,0;8;;;;;;;;;7;6,0;8;8;10;12,0;13,0;10,0;10;11,0;10,0;11,0;;;5,0;5,0;5,0;;;;;;;2,0;;;;;11,0;14,0;8,0;;;
2509396;Maturéia;25;PB;;1,0;6,0;;5;2,0;;7;7;;7;;7;;6;1,0;3;4,0;3,0;4,0;6;1,0;;7;7;;1645;75;7,0;10;;;;;;;;;3;2,0;5;3;4;14,0;12,0;15,0;14;16,0;15,0;15,0;;;;;;;;;;;;;;;;;;;;;;
2409209;Passagem;24;RN;;1,0;6,0;;3;4,0;;7;7;;7;;7;;7;;7;;;7,0;7;;;7;7;;861;50;8,0;5;;;;;;;;;4;5,0;5;5;5;7,0;7,0;8,0;13;7,0;8,0;7,0;;;9,0;;8,0;;;;;;;;;;;;2,0;3,0;7,0;;;
2405009;Jaçanã;24;RN;;2,0;5,0;1,0;5;3,0;;8;8;;8;;8;;8;;8;;1,0;7,0;8;;;8;8;;1885;95;11,0;21;;;;;;;;;8;6,0;7;8;6;14,0;17,0;14,0;12;16,0;16,0;16,0;;;;;;;;;;;;;;;;;1,0;6,0;;;;
2202711;Cocal de Telha;22;PI;;1,0;7,0;;4;4,0;;8;8;;8;;8;;8;;8;;2,0;6,0;8;;;8;8;;1565;78;7,0;7;;;;;;;;;8;5,0;7;9;9;10,0;15,0;11,0;12;11,0;13,0;10,0;;;;;;;;;;;;1,0;;;;;8,0;17,0;10,0;;;
2929354;São José da Vitória;29;BA;;1,0;7,0;;8;;1,0;7;8;;8;;8;;7;1,0;6;2,0;4,0;4,0;8;;;8;8;;1412;92;;10;;;;;;;;;4;4,0;4;12;7;20,0;23,0;24,0;17;17,0;16,0;14,0;;;;;;;;;;;;;;;;;4,0;5,0;9,0;;;
2508703;Mãe d'Água;25;PB;;1,0;7,0;;5;3,0;;8;8;;8;;8;;8;;8;;2,0;6,0;8;;;8;8;;776;42;4,0;5;;;;;;;;;2;2,0;3;9;9;8,0;13,0;10,0;9;9,0;9,0;9,0;;;;;;;;;;;;;;;;;;;7,0;;;
2209104;Santa Cruz do Piauí;22;PI;;3,0;3,0;2,0;5;3,0;2,0;6;8;;8;;8;;6;2,0;6;2,0;1,0;7,0;8;;;8;8;;1695;98;8,0;8;;;;;;;;;8;8,0;7;12;18;21,0;26,0;24,0;21;19,0;22,0;19,0;;;5,0;6,0;5,0;;;;;;;;;;;;6,0;4,0;11,0;;;
2210102;São José do Peixe;22;PI;;1,0;7,0;;4;4,0;1,0;7;8;;8;;7;1,0;8;;8;;3,0;5,0;8;;;8;8;;949;59;4,0;4;;;;;;;;;4;3,0;4;5;3;12,0;11,0;9,0;9;11,0;13,0;10,0;;;;;;;;;;;;1,0;;;;;3,0;10,0;13,0;;;
2509503;Montadas;25;PB;;1,0;7,0;;8;;;8;8;;8;;8;;8;;8;;7,0;1,0;8;;;8;8;;1271;75;;10;;;;;;;;;4;4,0;5;4;4;17,0;16,0;16,0;13;12,0;13,0;11,0;;;;;;;;;;;;;;;;;;;;;;
2900603;Aiquara;29;BA;;1,0;6,0;1,0;5;3,0;1,0;7;8;;8;;8;;8;;7;1,0;1,0;7,0;8;;;8;8;;1018;63;6,0;5;;;;;;;;;5;3,0;4;5;4;18,0;16,0;22,0;20;9,0;7,0;9,0;;;;;;;;;;;;;1,0;;;;3,0;8,0;6,0;;;
2513000;Salgadinho;25;PB;;1,0;7,0;;5;3,0;;8;8;;8;;8;;7;1,0;8;;3,0;5,0;8;;;8;8;;834;59;2,0;6;;;;;;;;;2;2,0;2;3;3;18,0;21,0;17,0;18;12,0;9,0;11,0;;;;;;;;;;;;;;;;;;;10,0;;;
2514701;São José do Sabugi;25;PB;;1,0;7,0;;3;5,0;;8;8;;8;;8;;8;;7;1,0;4,0;4,0;8;;;8;8;;913;63;10,0;6;;;;;;;;;3;3,0;3;4;4;10,0;10,0;11,0;10;10,0;10,0;9,0;;;;;;;;;;;;;;;;;;4,0;;;;
2408805;Parazinho;24;RN;;2,0;4,0;2,0;5;3,0;;8;8;;8;;8;;8;;7;1,0;1,0;7,0;8;;;8;8;;1542;73;9,0;11;;;;;;;;;9;5,0;6;3;8;20,0;21,0;20,0;18;8,0;8,0;8,0;;;9,0;10,0;10,0;;;;;;;;;;;;3,0;5,0;5,0;;;
2703700;Jaramataia;27;AL;;1,0;7,0;;6;2,0;;8;8;;8;;8;;6;2,0;8;;3,0;5,0;8;;;8;8;;1630;84;9,0;9;;;;;;;;;8;8,0;10;12;8;11,0;9,0;11,0;11;11,0;10,0;10,0;;;;;;;;;;;;;;;;;1,0;8,0;9,0;;;
2801603;Cedro de São João;28;SE;;1,0;5,0;2,0;5;3,0;;8;8;;8;;8;;8;;7;1,0;;8,0;8;;;8;8;;1244;83;8,0;12;;;;;;;;;8;7,0;8;7;12;17,0;17,0;17,0;10;13,0;12,0;11,0;;;;;;;;;;;;;;;;;;16,0;3,0;;;
2300804;Antonina do Norte;23;CE;;1,0;6,0;1,0;3;5,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;1803;89;12,0;12;;;;;;;;;7;10,0;8;10;4;19,0;20,0;18,0;20;12,0;12,0;11,0;;;;;;;;;;;;;;;3,0;;;9,0;;;;
2906899;Caraíbas;29;BA;;1,0;7,0;;4;4,0;;8;8;;8;;8;;7;1,0;7;1,0;2,0;6,0;6;2,0;;8;8;;2341;161;13,0;16;;;;;;;;;7;8,0;9;28;40;54,0;56,0;49,0;46;11,0;11,0;11,0;;;;;;;;;;;;;;;;;2,0;8,0;;;;
2500577;Algodão de Jandaíra;25;PB;;1,0;7,0;;7;1,0;;8;8;;8;;8;;7;1,0;8;;7,0;1,0;8;;;8;8;;741;42;1,0;6;;;;;;;;;2;1,0;2;2;2;8,0;12,0;7,0;7;8,0;8,0;8,0;;;;;;;;;;;;;;;;;1,0;6,0;7,0;;;
2401503;Barcelona;24;RN;;1,0;7,0;;3;5,0;;8;8;;8;;8;;8;;8;;1,0;7,0;8;;;8;8;;1264;50;4,0;4;;;;;;;;;2;2,0;3;2;2;7,0;8,0;8,0;8;5,0;5,0;5,0;;;;;;;;;;;;;;;;;5,0;8,0;;;;
2210375;São Luis do Piauí;22;PI;;1,0;7,0;;5;3,0;;8;8;;8;;8;;6;2,0;8;;;8,0;8;;;8;8;;582;46;2,0;3;;;;;;;;;2;2,0;4;2;2;13,0;13,0;14,0;15;6,0;6,0;6,0;;;;;;;;;;;;1,0;;;;;2,0;1,0;;;;
2410603;Rafael Godeiro;24;RN;;1,0;7,0;;3;5,0;;8;8;;8;;8;;8;;4;4,0;5,0;3,0;8;;;8;8;;1143;67;5,0;7;;;;;;;;;1;2,0;2;2;2;14,0;15,0;16,0;16;12,0;13,0;13,0;;;;;;;;;;;;;;;;;13,0;7,0;8,0;;;
2702207;Coqueiro Seco;27;AL;;1,0;7,0;;5;3,0;;8;8;;8;;8;;8;;8;;1,0;7,0;8;;;8;8;;1654;72;5,0;8;;;;;;;;;5;5,0;6;7;9;10,0;12,0;13,0;12;11,0;10,0;11,0;;;;;;;;;;;;;;;;;4,0;9,0;11,0;;;
2200459;Alvorada do Gurguéia;22;PI;;1,0;7,0;;2;6,0;;8;8;;8;;8;;8;;7;1,0;2,0;6,0;8;;;8;8;;1503;124;18,0;19;;;;;;;;;11;11,0;16;21;31;35,0;34,0;23,0;26;14,0;15,0;13,0;;;;;;;;;;;;1,0;;;;;;7,0;7,0;;;
2806107;Rosário do Catete;28;SE;;1,0;6,0;1,0;5;3,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;2806;138;19,0;17;;;;;;;;;9;10,0;10;9;13;32,0;35,0;32,0;34;22,0;23,0;23,0;;;;;;;;;;;;;;;;;1,0;8,0;9,0;;;
2203800;Flores do Piauí;22;PI;;1,0;7,0;;6;2,0;;8;8;;8;;8;;7;1,0;8;;3,0;5,0;8;;;8;8;;1099;96;5,0;12;;;;;;;;;8;9,0;14;13;17;24,0;25,0;26,0;22;19,0;19,0;17,0;;;;;;;;;;;;1,0;;;;;;24,0;21,0;;;
2210979;Tanque do Piauí;22;PI;;1,0;7,0;;7;1,0;;8;8;;8;;8;;8;;8;;2,0;6,0;8;;;8;8;;662;47;3,0;6;;;;;;;;;5;7,0;9;8;6;12,0;12,0;14,0;11;8,0;7,0;8,0;;;;;;;;;;;;;;;;;;8,0;7,0;;;
2107258;Nova Colinas;21;MA;;1,0;7,0;;7;1,0;;8;8;;8;;8;;8;;8;;3,0;5,0;8;;;8;8;;1519;75;3,0;7;;;;;;;;;8;4,0;6;7;11;26,0;28,0;27,0;27;8,0;9,0;9,0;;;;;;;;;;;;;;;;;;4,0;9,0;;;
2701803;Carneiros;27;AL;;1,0;7,0;;4;4,0;;8;8;;8;;8;;8;;6;2,0;1,0;7,0;8;;;8;8;;3147;123;13,0;20;;;;;;;;;7;7,0;7;10;7;13,0;17,0;18,0;14;16,0;17,0;14,0;;;;;;;;;;;;;;;;;7,0;13,0;14,0;;;
2912608;Ibiquera;29;BA;;1,0;7,0;;6;2,0;;8;8;;8;;8;;7;1,0;8;;3,0;5,0;8;;;8;8;;989;53;9,0;4;;;;;;;;;5;4,0;5;7;7;17,0;17,0;17,0;13;8,0;8,0;9,0;;;;;;;;;;;;1,0;;;;;;5,0;7,0;;;
2209955;São João da Varjota;22;PI;;2,0;6,0;;4;4,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;1094;77;9,0;9;;;;;;;;;9;11,0;12;14;13;18,0;20,0;21,0;20;13,0;13,0;11,0;;;6,0;6,0;6,0;;;;;;;2,0;;;;;;8,0;7,0;;;
2201929;Bonfim do Piauí;22;PI;;1,0;7,0;;6;2,0;;8;8;;8;;8;;8;;7;1,0;2,0;6,0;8;;;8;8;;1170;50;1,0;9;;;;;;;;;6;4,0;5;12;13;18,0;17,0;16,0;11;8,0;7,0;7,0;;;;;;;;;;;;1,0;;;;;;;;;;
2514206;São José da Lagoa Tapada;25;PB;;1,0;7,0;;7;1,0;;8;8;;8;;8;;7;1,0;8;;4,0;4,0;4;4,0;;8;8;;1502;70;2,0;9;;;;;;;;;4;4,0;3;7;5;19,0;17,0;17,0;21;14,0;13,0;12,0;;;;;;;;;;;;;;;;;1,0;9,0;10,0;;;
2606309;Granito;26;PE;;2,0;6,0;;4;4,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;2000;107;11,0;12;;;;;;;;;8;7,0;8;9;8;29,0;29,0;26,0;27;12,0;13,0;12,0;;2,0;;;;;;;;;;;;;;;;;;;;
2201408;Barro Duro;22;PI;;2,0;5,0;1,0;5;3,0;;8;8;;8;;8;;7;1,0;8;;1,0;7,0;8;;;8;8;;2095;109;5,0;11;;;;;;;;;11;10,0;12;10;12;31,0;27,0;24,0;28;16,0;9,0;9,0;;;10,0;8,0;12,0;;;;;;;;;;;;28,0;15,0;11,0;;;
2504074;Caraúbas;25;PB;;1,0;7,0;;7;1,0;;8;8;;8;;8;;8;;8;;4,0;4,0;8;;;8;8;;941;55;4,0;4;;;;;;;;;4;4,0;5;4;5;16,0;18,0;20,0;18;12,0;10,0;10,0;;;;;;;;;;;;;;;;;;8,0;11,0;;;
2513208;Santa Cruz;25;PB;;2,0;5,0;1,0;6;2,0;1,0;7;8;;8;;8;;8;;7;1,0;1,0;7,0;8;;;8;8;;1366;68;4,0;11;;;;;;;;;4;4,0;4;4;4;16,0;17,0;15,0;18;13,0;11,0;12,0;;;;;;;;;;;;;;;;;;7,0;9,0;;;
2304269;Deputado Irapuan Pinheiro;23;CE;;1,0;7,0;;3;5,0;;8;8;;8;;8;;7;1,0;4;4,0;1,0;7,0;8;;;8;8;;1670;112;23,0;16;;;;;;;;;9;9,0;15;13;12;26,0;27,0;26,0;24;10,0;13,0;11,0;;;;;;;;;;;;;;;;;;1,0;;;;
2806404;Santana do São Francisco;28;SE;;2,0;5,0;1,0;3;5,0;;8;8;;8;;8;;8;;8;;1,0;7,0;8;;;8;8;;1943;89;11,0;14;;;;;;;;;5;7,0;6;7;7;28,0;28,0;29,0;30;17,0;19,0;17,0;;;;;;;;;;;;;;;;;1,0;13,0;6,0;;;
2806503;Santa Rosa de Lima;28;SE;;1,0;7,0;;4;4,0;;8;8;;8;;8;;7;1,0;7;1,0;;8,0;8;;;8;8;;1160;76;7,0;8;;;;;;;;;5;4,0;4;9;9;14,0;13,0;13,0;12;13,0;14,0;13,0;;;;;;;;;;;;;;;;;1,0;6,0;;;;
2403202;Doutor Severiano;24;RN;;1,0;7,0;;3;5,0;;8;8;;8;;8;;8;;8;;2,0;6,0;8;;;8;8;;1570;84;11,0;9;;;;;;;;;3;2,0;9;6;7;17,0;17,0;12,0;11;16,0;15,0;13,0;;;;;;;;;;;;;;;;;;7,0;;;;
2508406;Lastro;25;PB;;1,0;7,0;;2;6,0;;8;8;;8;;8;;8;;8;;6,0;2,0;6;2,0;;8;8;;792;53;1,0;3;;;;;;;;;1;2,0;3;3;3;9,0;10,0;11,0;9;10,0;10,0;11,0;;;;;;;;;;;;;;;;;3,0;;;;;
2910909;Firmino Alves;29;BA;;1,0;7,0;;7;1,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;1267;85;5,0;13;;;;;;;;;8;5,0;7;9;4;20,0;23,0;23,0;23;7,0;8,0;7,0;;;;;;;;;;;;;;;;;2,0;10,0;;;;
2201176;Barra D'Alcântara;22;PI;;1,0;7,0;;7;1,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;1110;52;6,0;6;;;;;;;;;3;3,0;3;7;7;11,0;12,0;11,0;7;10,0;10,0;9,0;;;;;;;;;;;;2,0;;;;;4,0;9,0;12,0;;;
2615904;Tuparetama;26;PE;;2,0;6,0;;4;4,0;;8;8;;8;;8;;8;;8;;2,0;6,0;8;;;8;8;;2277;101;11,0;10;;;;;;;;;8;7,0;9;7;9;25,0;29,0;27,0;30;25,0;26,0;26,0;;3,0;;;;;;;;;;;;;;;9,0;14,0;;;;
2510659;Parari;25;PB;;1,0;7,0;;5;3,0;;8;8;;8;;8;;8;;8;;5,0;3,0;8;;;8;8;;412;38;5,0;4;;;;;;;;;2;2,0;2;2;2;9,0;9,0;9,0;9;11,0;10,0;10,0;;;;;;;;;;;;;;;;;1,0;9,0;9,0;;;
2500536;Alcantil;25;PB;;1,0;7,0;;8;;;8;8;;8;;8;;8;;7;1,0;8,0;;8;;;8;8;;1249;77;;15;;;;;;;;;5;4,0;4;3;3;15,0;15,0;15,0;13;12,0;12,0;11,0;;;;;;;;;;;;;;;;;;11,0;5,0;;;
2402808;Coronel Ezequiel;24;RN;;1,0;6,0;1,0;6;2,0;;8;8;;8;;8;;6;2,0;8;;4,0;4,0;8;;;8;8;;1108;65;4,0;8;;;;;;;;;3;3,0;3;2;4;18,0;19,0;18,0;17;13,0;14,0;14,0;;;13,0;14,0;14,0;;;;;;;;;;;;1,0;;;;;
2514453;São José dos Ramos;25;PB;;1,0;7,0;;2;6,0;;8;8;;8;;8;;7;1,0;8;;5,0;3,0;6;2,0;;8;8;;1511;108;9,0;9;;;;;;;;;3;3,0;7;6;6;31,0;32,0;33,0;32;12,0;10,0;11,0;;;;;;;;;;;;;;;;;11,0;16,0;12,0;;;
2802205;Feira Nova;28;SE;;1,0;7,0;;8;;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;1385;65;;11;;;;;;;;;3;3,0;5;6;6;23,0;24,0;24,0;22;11,0;11,0;13,0;;;;;;;;;;;;;;;;;;5,0;8,0;;;
2209807;São Gonçalo do Piauí;22;PI;;2,0;5,0;1,0;6;2,0;;8;8;;8;;8;;8;;8;;1,0;7,0;8;;;8;8;;1552;89;4,0;12;;;;;;;;;13;13,0;17;20;24;31,0;28,0;24,0;23;11,0;10,0;11,0;;;;;;;;;;;;2,0;;;;;10,0;17,0;10,0;;;
2410504;Rafael Fernandes;24;RN;;3,0;4,0;1,0;4;4,0;1,0;7;8;;8;;8;;7;1,0;8;;5,0;3,0;7;1,0;;8;8;;965;57;4,0;6;;;;;;;;;4;3,0;4;5;6;13,0;14,0;15,0;17;8,0;8,0;8,0;;;;;;;;;;;;;;;;;;8,0;;;;
2910776;Feira da Mata;29;BA;;1,0;7,0;;6;2,0;;8;8;;8;;8;;8;;8;;1,0;7,0;8;;;8;8;;1200;91;6,0;10;;;;;;;;;6;6,0;7;7;6;21,0;22,0;18,0;21;13,0;13,0;13,0;;;;;;;;;;;;;;;;;;6,0;5,0;;3,0;
2906857;Capela do Alto Alegre;29;BA;;1,0;6,0;1,0;6;2,0;;8;8;;8;;8;;7;1,0;8;;2,0;6,0;8;;;8;8;;2063;147;7,0;23;;;;;;;;;9;11,0;13;14;14;37,0;42,0;37,0;28;7,0;22,0;10,0;;;9,0;;;;;;;;;;;;;;7,0;7,0;5,0;;;
2511103;Pedra Lavrada;25;PB;;2,0;6,0;;4;4,0;;8;8;;8;;8;;8;;6;2,0;4,0;4,0;8;;;8;8;;1473;100;13,0;11;;;;;;;;;6;5,0;6;7;7;20,0;23,0;22,0;18;21,0;22,0;21,0;;;;;;;;;;;;;;;;;1,0;15,0;15,0;;;
2206704;Nazaré do Piauí;22;PI;;1,0;7,0;;5;3,0;;8;8;;8;;8;;8;;8;;2,0;6,0;8;;1,0;7;8;;1664;105;2,0;13;;;;;;;;;5;5,0;4;4;7;29,0;31,0;33,0;26;20,0;18,0;17,0;;;;;;;;;;;;2,0;;;;;6,0;5,0;10,0;;;
2307205;Jati;23;CE;;1,0;7,0;;3;5,0;;8;8;;8;;8;;8;;3;5,0;3,0;5,0;7;1,0;;8;8;;1914;112;12,0;14;;;;;;;;;6;6,0;8;6;8;22,0;23,0;20,0;24;14,0;18,0;14,0;;;;;;;;;;;;;;;;;1,0;2,0;;;;
2402402;Carnaúba dos Dantas;24;RN;;1,0;6,0;1,0;3;5,0;;8;8;;8;;8;;7;1,0;8;;1,0;7,0;8;;;8;8;;1857;77;11,0;9;;;;;;;;;5;4,0;5;4;5;21,0;21,0;20,0;23;11,0;11,0;11,0;;;;;;;;;;;;;;;;;;6,0;8,0;;;
2805000;Pedra Mole;28;SE;;1,0;7,0;;5;3,0;;8;8;;8;;8;;7;1,0;8;;;8,0;8;;;8;8;;692;45;3,0;5;;;;;;;;;3;2,0;4;2;3;8,0;9,0;8,0;8;8,0;8,0;8,0;;;;;;;;;;;;;;;;;1,0;3,0;;;;
2400604;Almino Afonso;24;RN;;3,0;5,0;;5;3,0;1,0;7;8;;8;;8;;6;2,0;8;;2,0;6,0;8;;;8;8;;1209;49;4,0;4;;;;;;;;;3;4,0;4;6;5;11,0;14,0;12,0;11;8,0;8,0;;;;10,0;9,0;9,0;;;;;;;;;;;;2,0;8,0;;;;
2409332;Santa Maria;24;RN;;1,0;6,0;1,0;2;6,0;;8;8;;8;;8;;8;;8;;3,0;5,0;8;;;8;8;;1341;72;7,0;12;;;;;;;;;6;2,0;3;5;6;17,0;19,0;14,0;13;8,0;9,0;8,0;;;;;;;;;;;;;;;;;7,0;5,0;8,0;;;
2411056;Tibau;24;RN;;2,0;4,0;2,0;5;3,0;1,0;7;8;;8;;8;;8;;6;2,0;1,0;7,0;8;;;8;8;;1383;63;5,0;10;;;;;;;;;7;5,0;8;5;5;13,0;15,0;16,0;15;11,0;12,0;12,0;;;8,0;8,0;9,0;;;;;;;;;;;;;6,0;;;;
2503308;Cachoeira dos Índios;25;PB;;1,0;5,0;2,0;6;2,0;;8;8;;8;;8;;8;;7;1,0;3,0;5,0;8;;;8;8;;2215;118;13,0;16;;;;;;;;;5;8,0;7;8;7;29,0;31,0;24,0;36;22,0;21,0;22,0;;;;;;;;;;;;;;;;;1,0;16,0;9,0;;;
2408409;Olho-d'Água do Borges;24;RN;;1,0;6,0;1,0;7;1,0;;8;8;;8;;8;;7;1,0;6;2,0;3,0;5,0;8;;;8;8;;855;60;5,0;7;;;;;;;;;6;5,0;5;6;6;19,0;18,0;16,0;22;10,0;9,0;9,0;;;;;;;;;;;;;;;;;1,0;7,0;6,0;;;
2802007;Divina Pastora;28;SE;;1,0;7,0;;4;4,0;;8;8;;8;;8;;8;;8;;;8,0;8;;;8;8;;1407;83;7,0;10;;;;;;;;;6;7,0;8;7;7;22,0;22,0;22,0;22;19,0;19,0;18,0;;;;;;;;;;;;;;;;;2,0;7,0;;;;
2209609;São Félix do Piauí;22;PI;;1,0;7,0;;4;4,0;;8;8;;8;;8;;5;3,0;6;2,0;2,0;6,0;8;;;8;8;;741;70;6,0;5;;;;;;;;;15;14,0;14;9;16;25,0;25,0;26,0;24;6,0;7,0;7,0;;;;;;;;;;;;1,0;;;;;8,0;20,0;6,0;;;
2705804;Olho d'Água do Casado;27;AL;;1,0;7,0;;8;;;8;8;;8;;8;;8;;8;;3,0;5,0;8;;;8;8;;2312;108;;15;;;;;;;;;9;11,0;16;13;10;27,0;24,0;23,0;23;11,0;12,0;12,0;;;;;;;;;;;;;;;;;3,0;18,0;6,0;;;
2706448;Paripueira;27;AL;;1,0;5,0;2,0;5;3,0;;8;8;;8;;8;;7;1,0;6;2,0;;8,0;8;;;8;8;;4078;125;14,0;16;;;;;;;;;12;14,0;15;14;13;19,0;19,0;18,0;18;15,0;18,0;14,0;;;;;;;;;;;;;;;;;4,0;10,0;12,0;;;
2207108;Olho D'Água do Piauí;22;PI;;1,0;7,0;;2;6,0;;8;8;;8;;7;1,0;6;2,0;8;;;8,0;8;;;8;8;;874;63;3,0;2;;;;;;;;;2;2,0;3;7;6;15,0;14,0;14,0;9;9,0;9,0;9,0;;;;;;;;;;;;1,0;;;;;4,0;7,0;7,0;;;
2209302;Santa Luz;22;PI;;2,0;7,0;;7;2,0;;9;9;;9;;9;;7;2,0;9;;3,0;6,0;9;;;9;9;;1408;99;7,0;13;;;;;;;;;14;9,0;17;12;15;27,0;27,0;24,0;25;18,0;14,0;16,0;;;;;;;;;;;;1,0;;;;;3,0;11,0;10,0;;;
2209757;São Gonçalo do Gurguéia;22;PI;;1,0;8,0;;3;6,0;1,0;8;9;;9;;8;1,0;9;;9;;5,0;4,0;9;;1,0;8;8;1,0;756;61;2,0;8;;;;;;;;;2;3,0;2;3;2;17,0;16,0;20,0;19;9,0;9,0;8,0;;;;;;;;;;;;1,0;;;;;3,0;;7,0;;;
